account length,number vmail messages,total day calls,total day charge,total eve minutes,total eve calls,total eve charge,total night minutes,total night calls,total night charge,total intl minutes,total intl calls,total intl charge,customer service calls,area code,state_East NC,state_East SC,state_Mid Atlantic,state_Mountain,state_New England,state_Others,state_Pacific,state_South Atlantic,state_West NC,state_West SC,international plan_no,international plan_yes,voice mail plan_no,voice mail plan_yes
111.0,36.0,123.0,16.46,170.6,105.0,14.5,166.0,85.0,7.47,13.4,4.0,3.62,2.0,415,0,1,0,0,0,0,0,0,0,0,1,0,0,1
85.0,0.0,52.0,34.24,229.4,104.0,19.5,252.5,106.0,11.36,12.0,3.0,3.24,1.0,408,0,0,0,1,0,0,0,0,0,0,1,0,1,0
49.0,0.0,91.0,40.22,220.9,146.0,18.78,146.8,114.0,6.61,8.9,2.0,2.4,1.0,408,0,0,0,1,0,0,0,0,0,0,1,0,1,0
103.0,0.0,110.0,32.27,115.5,83.0,9.82,191.3,103.0,8.61,12.2,4.0,3.29,0.0,415,0,0,0,1,0,0,0,0,0,0,1,0,1,0
127.0,24.0,69.0,26.32,177.2,105.0,15.06,207.6,102.0,9.34,9.0,4.0,2.7719679849340864,1.0,415,0,0,0,0,0,0,0,0,1,0,1,0,0,1
72.0,21.0,108.0,31.74,335.0,86.0,28.48,187.2,119.0,8.42,16.5,4.0,2.7719679849340864,1.0,408,0,0,0,0,1,0,0,0,0,0,1,0,0,1
54.0,0.0,108.0,32.39,259.7,108.0,22.07,200.87398513436247,111.0,6.37,9.7,2.0,2.62,2.0,415,0,0,0,0,0,0,0,1,0,0,0,1,1,0
90.0,0.0,96.0,28.48,139.1,104.0,11.82,138.4,87.0,6.23,13.0,1.0,3.51,1.0,415,0,0,0,1,0,0,0,0,0,0,1,0,1,0
67.0,28.0,94.0,16.15,291.2,73.0,24.75,159.6,114.0,7.18,10.0,2.0,2.7,2.0,415,0,1,0,0,0,0,0,0,0,0,1,0,0,1
179.0,0.0,54.0,29.02,191.1,108.0,16.24,214.6,107.0,9.66,13.3,4.0,3.59,1.0,415,0,0,0,0,0,0,0,0,1,0,1,0,1,0
57.0,17.0,94.0,40.21,163.1,94.0,13.86,236.7,117.0,10.65,12.2,3.0,3.29,2.0,415,0,0,0,0,0,0,0,1,0,0,0,1,0,1
74.0,32.0,107.0,29.68,310.6,115.0,26.4,234.7,92.0,10.56,9.0,4.0,2.43,1.0,415,0,0,0,0,0,0,0,0,1,0,1,0,0,1
138.0,0.0,119.0,42.67,91.2,96.0,7.75,142.2,87.0,6.4,13.8,3.0,2.7719679849340864,3.0,415,0,0,0,0,0,0,0,1,0,0,1,0,1,0
114.0,32.0,79.0,21.28,177.8,105.0,15.11,232.4,89.0,10.46,12.9,3.0,3.48,1.0,415,0,0,0,1,0,0,0,0,0,0,1,0,0,1
116.0,0.0,54.0,18.85,213.4,82.0,18.14,186.2,116.0,8.38,7.9,2.0,2.13,2.0,408,0,0,0,1,0,0,0,0,0,0,1,0,1,0
80.0,0.0,114.0,33.58,206.9,119.0,17.59,200.87398513436247,109.0,7.36,11.3,4.0,3.05,1.0,415,0,0,0,0,0,0,0,1,0,0,1,0,1,0
69.0,0.0,101.0,23.02,238.1,124.0,20.24,195.6,102.0,8.8,10.6,2.0,2.86,1.0,510,1,0,0,0,0,0,0,0,0,0,1,0,1,0
126.0,23.0,102.0,19.43,190.3,103.0,16.18,240.4,111.0,10.82,12.6,7.0,3.4,3.0,415,0,0,0,0,0,0,0,0,1,0,1,0,0,1
68.0,0.0,57.0,39.29,153.4,55.0,13.04,200.87398513436247,123.0,8.61,9.6,4.0,2.59,3.0,415,0,0,0,0,0,0,0,1,0,0,1,0,1,0
50.0,0.0,106.0,43.88,161.4,106.0,13.72,200.87398513436247,110.0,10.13,11.7,5.0,3.16,1.0,510,0,0,0,1,0,0,0,0,0,0,1,0,1,0
123.0,28.0,105.0,21.2,250.4,78.0,21.28,200.87398513436247,128.0,9.74,7.8,8.0,2.11,1.0,408,0,0,0,0,0,1,0,0,0,0,1,0,0,1
93.0,0.0,114.0,45.54,223.0,74.0,18.96,200.87398513436247,90.0,11.82,11.3,3.0,3.05,3.0,408,0,1,0,0,0,0,0,0,0,0,1,0,1,0
102.0,0.0,79.0,29.67,236.8,136.0,20.13,270.4,110.0,12.17,8.5,5.0,2.3,0.0,510,0,0,0,0,0,0,0,1,0,0,1,0,1,0
37.0,0.0,114.0,39.73,207.9,109.0,17.67,200.87398513436247,101.0,9.57,12.0,2.0,3.24,2.0,415,0,0,0,1,0,0,0,0,0,0,1,0,1,0
119.0,26.0,100.0,22.44,173.3,121.0,14.73,203.5,108.0,9.16,11.6,5.0,3.13,1.0,408,0,0,0,0,0,1,0,0,0,0,1,0,0,1
112.0,22.0,110.0,30.91,228.1,123.0,19.39,262.7,141.0,11.82,9.2,4.0,2.48,2.0,415,0,0,0,0,0,0,0,1,0,0,1,0,0,1
205.0,24.0,139.0,29.89,155.0,98.0,13.18,180.7,64.0,8.13,7.8,5.0,2.11,2.0,510,0,0,0,0,1,0,0,0,0,0,1,0,0,1
105.0,0.0,82.0,20.28,185.1,111.0,15.73,157.0,74.0,7.07,10.9,4.0,2.94,2.0,510,0,1,0,0,0,0,0,0,0,0,1,0,1,0
160.0,0.0,77.0,36.86,207.3,117.0,17.62,228.6,117.0,10.29,5.6,2.0,1.51,1.0,408,0,0,1,0,0,0,0,0,0,0,1,0,1,0
132.0,0.0,115.0,40.82,180.4,91.0,15.33,200.87398513436247,122.0,6.0,8.0,6.0,2.16,3.0,415,0,0,0,0,0,0,1,0,0,0,1,0,1,0
177.0,0.0,99.0,32.22,176.3,117.0,14.99,225.9,112.0,10.17,14.2,2.0,3.83,1.0,408,0,0,0,0,0,0,0,0,1,0,1,0,1,0
79.0,0.0,109.0,26.67,122.2,87.0,10.39,189.1,103.0,8.51,11.3,5.0,3.05,3.0,415,0,0,0,0,1,0,0,0,0,0,1,0,1,0
130.0,0.0,95.0,26.18,205.9,106.0,17.5,200.87398513436247,75.0,10.52,12.9,1.0,2.7719679849340864,1.0,510,0,0,0,0,0,0,0,0,1,0,1,0,1,0
127.0,0.0,128.0,17.48,143.7,95.0,12.21,200.87398513436247,97.0,8.61,10.0,5.0,2.7,1.0,408,0,0,0,1,0,0,0,0,0,0,1,0,1,0
67.0,0.0,131.0,25.93,252.4,107.0,21.45,185.4,104.0,8.34,4.9,3.0,1.32,2.0,510,0,0,0,0,0,0,0,1,0,0,1,0,1,0
67.0,34.0,114.0,27.49,207.6,115.0,17.65,200.87398513436247,114.0,9.26,9.2,4.0,2.7719679849340864,0.0,415,0,0,0,0,1,0,0,0,0,0,1,0,0,1
50.0,0.0,127.0,50.2,127.4,100.0,10.83,166.8,105.0,7.51,9.6,6.0,2.59,1.0,415,0,0,0,0,0,0,0,0,1,0,1,0,1,0
149.0,43.0,79.0,35.14,174.6,122.0,14.84,241.5,80.0,10.87,10.9,3.0,2.94,1.0,510,0,0,0,0,0,0,0,0,0,1,1,0,0,1
92.0,0.0,140.0,29.43,240.3,105.0,20.43,200.87398513436247,117.0,10.49,9.0,5.0,2.43,1.0,415,0,0,0,1,0,0,0,0,0,0,0,1,1,0
84.0,0.0,105.0,22.13,278.0,60.0,23.63,200.87398513436247,74.0,13.74,14.0,6.0,2.7719679849340864,2.0,415,0,0,0,0,0,0,0,1,0,0,1,0,1,0
120.0,23.0,114.0,37.72,254.7,84.0,21.65,200.87398513436247,117.0,11.27,7.2,5.0,2.7719679849340864,2.0,415,0,0,0,0,1,0,0,0,0,0,1,0,0,1
96.0,0.0,86.0,28.99,277.5,88.0,23.59,162.5,117.0,7.31,12.2,6.0,3.29,1.0,408,0,0,0,1,0,0,0,0,0,0,1,0,1,0
194.0,0.0,88.0,27.59,213.7,118.0,18.16,192.1,81.0,8.64,10.9,2.0,2.94,0.0,408,0,0,0,0,0,0,0,0,0,1,1,0,1,0
185.0,29.0,121.0,25.69,244.7,88.0,20.8,200.87398513436247,91.0,6.95,13.8,2.0,3.73,2.0,408,0,0,0,1,0,0,0,0,0,0,1,0,0,1
118.0,35.0,119.0,43.57,258.1,91.0,21.94,215.5,130.0,9.7,11.7,1.0,2.7719679849340864,1.0,510,0,0,0,1,0,0,0,0,0,0,1,0,0,1
134.0,0.0,85.0,44.0,129.5,114.0,11.01,200.87398513436247,106.0,8.71,10.9,7.0,2.7719679849340864,2.0,415,0,0,0,1,0,0,0,0,0,0,1,0,1,0
93.0,0.0,120.0,45.22,130.1,84.0,11.06,165.8,63.0,7.46,13.1,6.0,2.7719679849340864,3.0,415,0,0,0,0,0,0,0,0,1,0,1,0,1,0
153.0,0.0,90.0,32.95,195.3,121.0,16.6,182.7,108.0,8.22,8.5,3.0,2.3,1.0,415,0,0,1,0,0,0,0,0,0,0,1,0,1,0
146.0,0.0,63.0,27.22,208.4,112.0,17.71,200.87398513436247,98.0,7.99,9.2,3.0,2.48,2.0,408,0,1,0,0,0,0,0,0,0,0,0,1,1,0
59.0,0.0,96.0,27.12,167.2,123.0,14.21,200.87398513436247,106.0,6.24,10.2,4.0,2.75,0.0,408,0,0,0,0,0,0,1,0,0,0,1,0,1,0
137.0,0.0,112.0,43.86,246.5,117.0,20.95,173.2,100.0,7.79,10.9,3.0,2.94,0.0,408,0,0,0,1,0,0,0,0,0,0,0,1,1,0
169.0,0.0,115.0,25.02,161.9,123.0,13.76,142.1,103.0,6.39,7.2,6.0,1.94,3.0,408,1,0,0,0,0,0,0,0,0,0,1,0,1,0
107.0,0.0,83.0,33.05,247.8,84.0,21.06,200.87398513436247,93.0,11.04,11.2,7.0,2.7719679849340864,2.0,510,0,0,0,0,1,0,0,0,0,0,0,1,1,0
88.0,0.0,92.0,27.46,173.5,108.0,14.75,206.2,95.0,9.28,7.9,4.0,2.13,2.0,415,0,0,0,0,0,0,0,0,1,0,1,0,1,0
97.0,0.0,125.0,40.77,214.8,111.0,18.26,143.3,81.0,6.45,8.7,5.0,2.35,2.0,408,0,0,0,1,0,0,0,0,0,0,1,0,1,0
109.0,0.0,80.0,29.85,238.0,94.0,20.23,198.4,103.0,8.93,10.2,6.0,2.75,1.0,415,0,1,0,0,0,0,0,0,0,0,1,0,1,0
182.0,0.0,111.0,17.83,198.5,120.0,16.87,258.2,91.0,11.62,8.0,5.0,2.16,2.0,415,0,0,0,0,0,0,0,0,1,0,1,0,1,0
117.0,23.0,86.0,33.68,177.0,86.0,15.05,180.5,92.0,8.12,6.8,6.0,1.84,1.0,415,0,0,0,0,0,0,0,1,0,0,1,0,0,1
95.0,23.0,87.0,27.25,202.4,101.0,17.2,191.1,122.0,8.6,7.4,3.0,2.0,0.0,415,1,0,0,0,0,0,0,0,0,0,1,0,0,1
13.0,21.0,105.0,53.65,208.9,71.0,17.76,260.1,123.0,11.7,12.1,3.0,3.27,3.0,510,0,0,0,0,0,0,0,0,1,0,1,0,0,1
41.0,0.0,97.0,34.49,153.8,104.0,13.07,200.87398513436247,92.0,5.11,9.0,3.0,2.43,3.0,408,1,0,0,0,0,0,0,0,0,0,1,0,1,0
78.0,0.0,77.0,23.92,195.2,114.0,16.59,252.9,107.0,11.38,11.7,5.0,3.16,0.0,408,0,0,0,0,0,0,1,0,0,0,1,0,1,0
87.0,0.0,93.0,26.66,215.8,68.0,18.34,223.3,77.0,10.05,7.6,6.0,2.05,1.0,415,0,0,0,1,0,0,0,0,0,0,1,0,1,0
28.0,0.0,109.0,30.74,288.8,58.0,24.55,191.9,91.0,8.64,14.1,6.0,3.81,2.0,510,0,0,0,0,1,0,0,0,0,0,1,0,1,0
34.0,14.0,100.0,25.76,248.7,126.0,21.14,199.8,120.0,8.99,10.7,5.0,2.89,2.0,415,0,0,0,1,0,0,0,0,0,0,1,0,0,1
49.0,0.0,90.0,45.27,207.8,117.0,17.66,205.0,98.0,9.23,14.0,2.0,3.78,2.0,415,0,0,0,1,0,0,0,0,0,0,1,0,1,0
105.0,0.0,102.0,26.61,140.2,134.0,11.92,227.4,111.0,10.23,12.2,2.0,3.29,2.0,415,0,0,0,0,1,0,0,0,0,0,1,0,1,0
101.0,28.0,132.0,18.0,231.7,107.0,19.69,200.87398513436247,120.0,12.66,10.7,5.0,2.89,1.0,415,0,0,0,0,0,0,0,0,1,0,1,0,0,1
125.0,0.0,113.0,21.54,155.5,131.0,13.22,206.2,112.0,9.28,14.4,7.0,3.89,2.0,415,0,0,0,0,1,0,0,0,0,0,1,0,1,0
108.0,0.0,126.0,32.86,154.7,85.0,13.15,174.8,98.0,7.87,9.4,6.0,2.7719679849340864,3.0,415,0,0,0,1,0,0,0,0,0,0,1,0,1,0
89.0,24.0,98.0,16.63,207.2,67.0,17.61,200.87398513436247,126.0,9.65,5.9,2.0,1.59,0.0,415,0,0,0,0,1,0,0,0,0,0,1,0,0,1
111.0,0.0,117.0,38.23,191.9,127.0,16.31,200.87398513436247,97.0,10.35,10.3,3.0,2.78,0.0,408,0,0,0,0,0,0,0,1,0,0,1,0,1,0
68.0,0.0,89.0,22.37,137.0,109.0,11.65,256.3,107.0,11.53,10.2,5.0,2.75,3.0,408,0,0,0,1,0,0,0,0,0,0,1,0,1,0
142.0,0.0,140.0,23.94,228.6,119.0,19.43,152.9,88.0,6.88,10.9,7.0,2.94,1.0,415,1,0,0,0,0,0,0,0,0,0,0,1,1,0
164.0,30.0,100.0,40.6,230.0,121.0,19.55,206.3,66.0,9.28,13.2,8.0,3.56,1.0,510,0,0,0,0,0,0,0,0,1,0,1,0,0,1
96.0,21.0,95.0,42.09,256.3,150.0,21.79,200.87398513436247,72.0,7.14,10.8,6.0,2.92,2.0,415,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1.0,30.0,95.0,31.13,232.6,110.0,19.77,248.3,110.0,11.17,8.4,2.0,2.27,0.0,415,0,0,1,0,0,0,0,0,0,0,1,0,0,1
60.0,0.0,97.0,35.0,277.4,117.0,23.58,202.0,139.0,9.09,11.0,2.0,2.7719679849340864,0.0,415,0,0,0,0,0,0,1,0,0,0,0,1,1,0
137.0,0.0,79.0,18.79,223.2,111.0,18.97,169.5,64.0,7.63,10.5,3.0,2.84,3.0,510,0,0,0,0,1,0,0,0,0,0,1,0,1,0
146.0,0.0,93.0,28.82,230.9,71.0,19.63,269.8,115.0,12.14,9.0,7.0,2.43,2.0,415,1,0,0,0,0,0,0,0,0,0,1,0,1,0
64.0,43.0,100.0,20.13,144.1,108.0,12.25,200.87398513436247,91.0,7.11,8.5,6.0,2.3,1.0,415,0,0,0,0,0,0,0,0,1,0,1,0,0,1
84.0,0.0,88.0,32.47,318.8,119.0,27.1,247.3,79.0,11.13,6.5,4.0,1.76,0.0,510,0,0,0,0,0,0,0,1,0,0,1,0,1,0
117.0,0.0,121.0,22.9,180.0,83.0,15.3,200.87398513436247,104.0,9.04,7.7,3.0,2.08,1.0,415,0,0,0,0,0,0,0,0,0,1,1,0,1,0
75.0,0.0,110.0,23.55,153.2,86.0,13.02,200.87398513436247,103.0,9.7,11.1,7.0,3.0,1.0,415,0,0,0,0,0,0,0,0,1,0,1,0,1,0
71.0,23.0,82.0,29.87,258.9,136.0,22.01,268.4,154.0,12.08,14.1,7.0,3.81,1.0,510,0,0,0,1,0,0,0,0,0,0,1,0,0,1
164.0,0.0,111.0,27.3,163.2,126.0,13.87,200.87398513436247,112.0,8.42,9.0,3.0,2.43,1.0,510,0,0,0,1,0,0,0,0,0,0,1,0,1,0
84.0,0.0,125.0,27.12,247.1,90.0,21.0,187.9,82.0,8.46,7.2,4.0,1.94,2.0,408,1,0,0,0,0,0,0,0,0,0,1,0,1,0
171.0,17.0,94.0,31.77,240.0,138.0,20.4,200.87398513436247,64.0,9.04,5.8,3.0,2.7719679849340864,1.0,510,0,0,0,0,0,0,0,1,0,0,1,0,0,1
75.0,0.0,91.0,32.39,178.4,75.0,15.16,162.4,113.0,7.31,13.1,5.0,3.54,1.0,415,0,0,0,0,1,0,0,0,0,0,1,0,1,0
118.0,0.0,98.0,37.98,220.6,101.0,18.75,203.9,118.0,9.18,6.3,6.0,1.7,0.0,510,0,1,0,0,0,0,0,0,0,0,0,1,1,0
69.0,0.0,87.0,33.34,236.8,66.0,20.13,182.3,75.0,8.2,11.9,1.0,3.21,0.0,408,0,0,0,0,0,0,1,0,0,0,1,0,1,0
151.0,0.0,106.0,29.8,144.3,87.0,12.27,160.2,88.0,7.21,11.8,5.0,3.19,0.0,408,1,0,0,0,0,0,0,0,0,0,1,0,1,0
24.0,0.0,104.0,41.12,145.2,112.0,12.34,214.5,105.0,9.65,6.6,5.0,1.78,1.0,415,0,0,0,0,0,0,1,0,0,0,1,0,1,0
167.0,0.0,85.0,28.29,243.2,135.0,20.67,200.87398513436247,95.0,10.31,9.9,5.0,2.67,1.0,415,0,0,1,0,0,0,0,0,0,0,1,0,1,0
120.0,0.0,103.0,31.37,209.0,86.0,17.77,169.7,70.0,7.64,10.2,6.0,2.75,2.0,415,0,0,0,0,0,0,0,1,0,0,1,0,1,0
104.0,0.0,108.0,44.88,132.2,75.0,11.24,177.7,91.0,8.0,10.6,8.0,2.86,3.0,415,0,0,1,0,0,0,0,0,0,0,1,0,1,0
106.0,0.0,143.0,30.33,247.0,123.0,21.0,200.87398513436247,105.0,11.7,9.6,2.0,2.59,0.0,408,0,0,0,0,0,0,0,1,0,0,1,0,1,0
65.0,29.0,129.0,36.64,161.9,77.0,13.76,128.3,91.0,5.77,8.8,5.0,2.38,2.0,415,0,0,0,0,1,0,0,0,0,0,1,0,0,1
185.0,19.0,123.0,26.74,257.7,94.0,21.9,190.4,107.0,8.57,9.6,6.0,2.59,0.0,415,0,0,0,0,0,0,0,0,0,1,1,0,0,1
138.0,0.0,112.0,14.89,266.9,107.0,22.69,214.6,104.0,9.66,9.8,10.0,2.65,2.0,415,0,0,0,1,0,0,0,0,0,0,1,0,1,0
136.0,0.0,91.0,18.6,207.5,111.0,17.64,135.0,107.0,6.08,11.6,5.0,3.13,0.0,510,0,1,0,0,0,0,0,0,0,0,1,0,1,0
147.0,0.0,95.0,34.9,166.7,128.0,14.17,200.87398513436247,84.0,10.83,7.8,4.0,2.11,1.0,408,0,0,0,0,0,0,0,0,1,0,1,0,1,0
74.0,0.0,93.0,38.28,215.1,120.0,18.28,241.8,95.0,10.88,9.1,2.0,2.46,2.0,415,0,0,0,1,0,0,0,0,0,0,1,0,1,0
154.0,35.0,76.0,11.03,184.1,91.0,15.65,151.6,75.0,6.82,14.6,1.0,2.7719679849340864,1.0,408,0,0,0,0,0,0,0,1,0,0,1,0,0,1
71.0,0.0,84.0,31.45,232.5,129.0,19.76,200.87398513436247,82.0,8.6,14.9,4.0,4.02,3.0,510,0,0,0,0,0,0,1,0,0,0,1,0,1,0
102.0,0.0,103.0,39.75,221.6,131.0,18.84,146.9,106.0,6.61,12.8,3.0,3.46,0.0,510,0,0,0,0,1,0,0,0,0,0,0,1,1,0
173.0,0.0,143.0,49.61,214.3,134.0,18.22,151.2,119.0,6.8,9.9,2.0,2.67,0.0,510,0,0,0,0,0,0,0,0,1,0,1,0,1,0
102.0,0.0,81.0,38.2,129.4,112.0,11.0,167.6,109.0,7.54,15.8,6.0,4.27,1.0,408,0,1,0,0,0,0,0,0,0,0,1,0,1,0
90.0,0.0,121.0,12.94,290.3,73.0,24.68,200.87398513436247,89.0,10.66,10.8,3.0,2.92,0.0,415,0,0,0,0,1,0,0,0,0,0,1,0,1,0
116.0,0.0,98.0,32.66,312.9,135.0,26.6,130.2,94.0,5.86,7.9,2.0,2.7719679849340864,3.0,510,0,0,0,0,0,0,0,1,0,0,1,0,1,0
63.0,0.0,125.0,10.01,169.6,59.0,14.42,200.87398513436247,88.0,9.51,9.4,3.0,2.54,1.0,415,0,0,0,1,0,0,0,0,0,0,1,0,1,0
65.0,29.0,104.0,26.88,322.2,81.0,27.39,200.87398513436247,96.0,9.45,8.9,6.0,2.4,1.0,510,0,0,0,0,0,0,0,0,1,0,1,0,0,1
42.0,0.0,52.0,25.62,246.7,96.0,20.97,200.87398513436247,118.0,4.67,7.0,4.0,1.89,2.0,415,0,0,0,1,0,0,0,0,0,0,1,0,1,0
63.0,34.0,119.0,25.87,227.1,91.0,19.3,200.87398513436247,103.0,8.81,12.3,5.0,2.7719679849340864,1.0,510,1,0,0,0,0,0,0,0,0,0,1,0,0,1
37.0,0.0,120.0,40.78,261.6,88.0,22.24,207.1,88.0,9.32,8.9,4.0,2.7719679849340864,2.0,510,0,0,0,0,0,0,1,0,0,0,1,0,1,0
132.0,0.0,107.0,32.62,206.9,127.0,17.59,272.0,88.0,12.24,12.6,2.0,3.4,1.0,510,0,0,0,0,0,0,1,0,0,0,1,0,1,0
136.0,0.0,122.0,33.86,214.7,114.0,18.25,200.87398513436247,105.0,6.79,11.8,7.0,3.19,1.0,408,0,0,0,0,0,0,0,1,0,0,0,1,1,0
100.0,25.0,94.0,41.92,141.4,112.0,12.02,189.8,109.0,8.54,13.0,5.0,3.51,1.0,408,0,1,0,0,0,0,0,0,0,0,1,0,0,1
46.0,0.0,85.0,33.44,205.9,74.0,17.5,200.87398513436247,112.0,9.75,11.2,5.0,3.02,3.0,408,0,0,0,0,1,0,0,0,0,0,1,0,1,0
61.0,31.0,101.0,49.08,203.8,102.0,17.32,200.87398513436247,49.0,9.14,8.6,3.0,2.32,0.0,408,0,0,1,0,0,0,0,0,0,0,1,0,0,1
76.0,0.0,55.0,24.43,173.1,108.0,14.71,200.87398513436247,95.0,10.76,5.8,6.0,1.57,1.0,415,0,0,0,0,0,0,1,0,0,0,1,0,1,0
85.0,0.0,85.0,44.17,242.3,117.0,20.6,168.8,72.0,7.6,5.4,1.0,1.46,0.0,415,0,0,0,0,0,0,0,0,1,0,1,0,1,0
185.0,0.0,92.0,23.73,250.2,115.0,21.27,200.87398513436247,79.0,7.11,10.8,4.0,2.92,1.0,408,0,0,0,0,0,0,1,0,0,0,1,0,1,0
50.0,26.0,94.0,52.21,289.4,78.0,24.6,174.9,109.0,7.87,8.0,3.0,2.16,0.0,415,0,0,0,0,1,0,0,0,0,0,0,1,0,1
79.0,17.0,95.0,40.24,263.5,56.0,22.4,259.6,107.0,11.68,12.0,4.0,3.24,1.0,415,0,0,0,0,0,0,0,1,0,0,1,0,0,1
85.0,0.0,132.0,37.79,231.5,101.0,19.68,223.5,75.0,10.06,11.0,2.0,2.97,3.0,510,0,0,0,0,0,0,0,1,0,0,1,0,1,0
130.0,0.0,127.0,20.49,189.7,52.0,16.12,200.87398513436247,107.0,12.15,14.3,2.0,3.86,1.0,415,0,0,0,0,0,0,0,0,0,1,1,0,1,0
86.0,31.0,139.0,28.49,113.0,118.0,9.61,200.87398513436247,121.0,11.11,12.2,6.0,3.29,1.0,408,0,0,0,1,0,0,0,0,0,0,1,0,0,1
63.0,0.0,92.0,24.23,208.3,102.0,17.71,228.9,120.0,10.3,7.5,2.0,2.03,2.0,415,0,0,0,0,1,0,0,0,0,0,1,0,1,0
64.0,0.0,97.0,19.35,192.3,97.0,16.35,200.87398513436247,89.0,9.67,10.4,1.0,2.81,3.0,408,1,0,0,0,0,0,0,0,0,0,1,0,1,0
138.0,0.0,87.0,28.99,118.2,116.0,10.05,200.87398513436247,111.0,8.46,11.2,7.0,2.7719679849340864,2.0,415,0,0,0,0,0,1,0,0,0,0,1,0,1,0
93.0,22.0,123.0,52.05,189.7,83.0,16.12,240.3,107.0,10.81,11.7,2.0,3.16,0.0,408,0,0,0,0,0,1,0,0,0,0,1,0,0,1
105.0,0.0,100.0,36.28,204.9,52.0,17.42,179.7,93.0,8.09,9.5,6.0,2.57,1.0,408,0,0,0,0,1,0,0,0,0,0,1,0,1,0
53.0,37.0,99.0,28.44,194.7,99.0,16.55,236.7,112.0,10.65,12.0,9.0,3.24,2.0,510,1,0,0,0,0,0,0,0,0,0,1,0,0,1
141.0,0.0,126.0,31.47,233.0,98.0,19.81,152.2,106.0,6.85,9.1,7.0,2.46,0.0,415,0,0,0,0,0,0,0,1,0,0,1,0,1,0
127.0,0.0,110.0,30.07,167.9,100.0,14.27,182.2,138.0,8.2,7.7,2.0,2.08,1.0,408,0,0,0,0,1,0,0,0,0,0,0,1,1,0
117.0,0.0,100.0,9.21,303.2,84.0,25.77,200.87398513436247,84.0,7.73,8.6,2.0,2.32,1.0,510,0,0,0,0,1,0,0,0,0,0,0,1,1,0
88.0,0.0,65.0,9.45,242.7,121.0,20.63,176.3,134.0,7.93,11.3,4.0,3.05,0.0,415,0,0,0,1,0,0,0,0,0,0,1,0,1,0
63.0,0.0,96.0,35.29,229.0,112.0,19.47,162.6,131.0,7.32,13.3,2.0,3.59,1.0,510,0,0,0,1,0,0,0,0,0,0,1,0,1,0
141.0,0.0,108.0,8.82,162.0,83.0,13.77,223.5,115.0,10.06,10.1,3.0,2.73,3.0,408,0,0,0,0,1,0,0,0,0,0,1,0,1,0
63.0,0.0,104.0,25.38,273.6,75.0,23.26,206.6,72.0,9.3,9.1,4.0,2.46,0.0,408,0,0,0,0,0,0,1,0,0,0,1,0,1,0
160.0,0.0,90.0,29.95,196.0,115.0,16.66,263.9,95.0,11.88,9.2,4.0,2.7719679849340864,1.0,415,0,0,0,1,0,0,0,0,0,0,1,0,1,0
27.0,0.0,121.0,30.19,296.8,92.0,25.23,192.9,106.0,8.68,7.6,3.0,2.05,3.0,510,0,0,0,1,0,0,0,0,0,0,1,0,1,0
71.0,0.0,103.0,17.56,138.5,79.0,11.77,200.87398513436247,98.0,7.42,9.0,2.0,2.43,2.0,415,0,1,0,0,0,0,0,0,0,0,1,0,1,0
146.0,0.0,69.0,18.53,265.8,98.0,22.59,228.3,80.0,10.27,12.6,2.0,2.7719679849340864,1.0,408,0,0,0,1,0,0,0,0,0,0,1,0,1,0
86.0,0.0,104.0,23.19,202.5,110.0,17.21,200.87398513436247,86.0,10.38,11.5,1.0,3.11,3.0,415,0,0,0,0,0,0,0,1,0,0,1,0,1,0
133.0,0.0,71.0,24.45,184.0,131.0,15.64,200.87398513436247,132.0,12.4,12.9,4.0,3.48,3.0,415,0,0,0,0,0,0,1,0,0,0,1,0,1,0
104.0,0.0,109.0,27.91,155.4,90.0,13.21,168.9,117.0,7.6,10.7,8.0,2.89,1.0,415,0,0,0,1,0,0,0,0,0,0,1,0,1,0
113.0,0.0,88.0,12.33,204.0,112.0,17.34,200.87398513436247,118.0,5.31,6.6,3.0,1.78,1.0,510,0,0,0,0,0,0,0,1,0,0,1,0,1,0
148.0,0.0,88.0,37.21,208.0,85.0,17.68,200.87398513436247,99.0,9.15,11.1,4.0,3.0,0.0,510,0,0,0,0,0,0,1,0,0,0,0,1,1,0
84.0,0.0,100.0,49.15,233.8,97.0,19.87,200.87398513436247,148.0,10.06,12.7,2.0,3.43,2.0,415,0,0,0,0,0,0,1,0,0,0,1,0,1,0
149.0,0.0,87.0,29.95,145.0,81.0,12.33,249.5,92.0,11.23,5.7,4.0,1.54,0.0,415,0,0,0,0,0,0,1,0,0,0,0,1,1,0
116.0,12.0,108.0,37.57,151.0,118.0,12.84,179.0,80.0,8.06,9.0,6.0,2.43,2.0,510,0,0,0,1,0,0,0,0,0,0,1,0,0,1
79.0,34.0,100.0,17.63,236.3,78.0,20.09,256.6,102.0,11.55,14.8,4.0,4.0,2.0,415,0,0,0,0,0,0,0,1,0,0,1,0,0,1
122.0,33.0,103.0,29.73,248.2,105.0,21.1,200.87398513436247,116.0,7.41,13.5,3.0,3.65,1.0,408,0,0,0,1,0,0,0,0,0,0,1,0,0,1
66.0,33.0,104.0,15.1,109.6,94.0,9.32,200.87398513436247,107.0,7.77,7.1,9.0,1.92,3.0,510,0,1,0,0,0,0,0,0,0,0,1,0,0,1
